FILE,LABEL,VALUE
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_ContractWithCustomerLiabilityAndUnusedDeposits_DE902FA04FA376478CDACB47701BBCB8_label_en-US
label,label,lab_fb_ContractWithCustomerLiabilityAndUnusedDeposits_DE902FA04FA376478CDACB47701BBCB8
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_ContractWithCustomerLiabilityAndUnusedDeposits_DE902FA04FA376478CDACB47701BBCB8_documentation_en-US
label,label,lab_fb_ContractWithCustomerLiabilityAndUnusedDeposits_DE902FA04FA376478CDACB47701BBCB8
label,role,http://www.xbrl.org/2003/role/documentation
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,fb-20190930.xsd#fb_ContractWithCustomerLiabilityAndUnusedDeposits
label,label,loc_fb_ContractWithCustomerLiabilityAndUnusedDeposits_DE902FA04FA376478CDACB47701BBCB8
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_fb_ContractWithCustomerLiabilityAndUnusedDeposits_DE902FA04FA376478CDACB47701BBCB8
label,to,lab_fb_ContractWithCustomerLiabilityAndUnusedDeposits_DE902FA04FA376478CDACB47701BBCB8
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_ScheduleOfGoodwillTextBlock_BFB8AB52F774454007D8D3295082E426_terseLabel_en-US
label,label,lab_us-gaap_ScheduleOfGoodwillTextBlock_777B5DEBD277509B9815267B151D1C7E
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ScheduleOfGoodwillTextBlock_BFB8AB52F774454007D8D3295082E426_label_en-US
label,label,lab_us-gaap_ScheduleOfGoodwillTextBlock_777B5DEBD277509B9815267B151D1C7E
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_ScheduleOfGoodwillTextBlock
label,label,loc_us-gaap_ScheduleOfGoodwillTextBlock_777B5DEBD277509B9815267B151D1C7E
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_ScheduleOfGoodwillTextBlock_777B5DEBD277509B9815267B151D1C7E
label,to,lab_us-gaap_ScheduleOfGoodwillTextBlock_777B5DEBD277509B9815267B151D1C7E
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_AF346DA07D3177D99580D3295082084D_terseLabel_en-US
label,label,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_F14004E8EE1F5112994B6706704F5A9F
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_AF346DA07D3177D99580D3295082084D_label_en-US
label,label,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_F14004E8EE1F5112994B6706704F5A9F
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock
label,label,loc_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_F14004E8EE1F5112994B6706704F5A9F
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_F14004E8EE1F5112994B6706704F5A9F
label,to,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTableTextBlock_F14004E8EE1F5112994B6706704F5A9F
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_E7F7EF76D3E33212433DD32950820E73_terseLabel_en-US
label,label,lab_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_B50903A1CC975A02A0891D3D4083F529
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_E7F7EF76D3E33212433DD32950820E73_label_en-US
label,label,lab_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_B50903A1CC975A02A0891D3D4083F529
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock
label,label,loc_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_B50903A1CC975A02A0891D3D4083F529
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_B50903A1CC975A02A0891D3D4083F529
label,to,lab_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock_B50903A1CC975A02A0891D3D4083F529
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_RevenueFromContractWithCustomerTextBlock_248424E01B1DD44C8731D3295034C2EE_verboseLabel_en-US
label,label,lab_us-gaap_RevenueFromContractWithCustomerTextBlock_5675AEFEBD9B577584620BC87267DA8B
label,role,http://www.xbrl.org/2003/role/verboseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_RevenueFromContractWithCustomerTextBlock_248424E01B1DD44C8731D3295034C2EE_label_en-US
label,label,lab_us-gaap_RevenueFromContractWithCustomerTextBlock_5675AEFEBD9B577584620BC87267DA8B
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_RevenueFromContractWithCustomerTextBlock
label,label,loc_us-gaap_RevenueFromContractWithCustomerTextBlock_5675AEFEBD9B577584620BC87267DA8B
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_RevenueFromContractWithCustomerTextBlock_5675AEFEBD9B577584620BC87267DA8B
label,to,lab_us-gaap_RevenueFromContractWithCustomerTextBlock_5675AEFEBD9B577584620BC87267DA8B
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_PropertyPlantAndEquipmentTextBlock_14C6BA3DE13912708D39D3294FB76DA5_terseLabel_en-US
label,label,lab_us-gaap_PropertyPlantAndEquipmentTextBlock_62CD5653EC065CACA650413C40A29AF6
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_PropertyPlantAndEquipmentTextBlock_14C6BA3DE13912708D39D3294FB76DA5_label_en-US
label,label,lab_us-gaap_PropertyPlantAndEquipmentTextBlock_62CD5653EC065CACA650413C40A29AF6
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_PropertyPlantAndEquipmentTextBlock
label,label,loc_us-gaap_PropertyPlantAndEquipmentTextBlock_62CD5653EC065CACA650413C40A29AF6
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_PropertyPlantAndEquipmentTextBlock_62CD5653EC065CACA650413C40A29AF6
label,to,lab_us-gaap_PropertyPlantAndEquipmentTextBlock_62CD5653EC065CACA650413C40A29AF6
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_CommitmentsAndContingenciesDisclosureTextBlock_DBCB4B0F2580E91EC4F3D3295044BF8F_terseLabel_en-US
label,label,lab_us-gaap_CommitmentsAndContingenciesDisclosureTextBlock_50A36B1E643E58F8A574E3F9E35D0BD1
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_CommitmentsAndContingenciesDisclosureTextBlock_DBCB4B0F2580E91EC4F3D3295044BF8F_label_en-US
label,label,lab_us-gaap_CommitmentsAndContingenciesDisclosureTextBlock_50A36B1E643E58F8A574E3F9E35D0BD1
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_CommitmentsAndContingenciesDisclosureTextBlock
label,label,loc_us-gaap_CommitmentsAndContingenciesDisclosureTextBlock_50A36B1E643E58F8A574E3F9E35D0BD1
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_CommitmentsAndContingenciesDisclosureTextBlock_50A36B1E643E58F8A574E3F9E35D0BD1
label,to,lab_us-gaap_CommitmentsAndContingenciesDisclosureTextBlock_50A36B1E643E58F8A574E3F9E35D0BD1
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_BasisOfAccountingPolicyPolicyTextBlock_453FDD59036A51063B98CB4770310E69_terseLabel_en-US
label,label,lab_us-gaap_BasisOfAccountingPolicyPolicyTextBlock_453FDD59036A51063B98CB4770310E69
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_BasisOfAccountingPolicyPolicyTextBlock_453FDD59036A51063B98CB4770310E69_label_en-US
label,label,lab_us-gaap_BasisOfAccountingPolicyPolicyTextBlock_453FDD59036A51063B98CB4770310E69
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_BasisOfAccountingPolicyPolicyTextBlock
label,label,loc_us-gaap_BasisOfAccountingPolicyPolicyTextBlock_453FDD59036A51063B98CB4770310E69
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_BasisOfAccountingPolicyPolicyTextBlock_453FDD59036A51063B98CB4770310E69
label,to,lab_us-gaap_BasisOfAccountingPolicyPolicyTextBlock_453FDD59036A51063B98CB4770310E69
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_UseOfEstimates_A9BD4B75AECFC78DDD71CB4770312580_terseLabel_en-US
label,label,lab_us-gaap_UseOfEstimates_A9BD4B75AECFC78DDD71CB4770312580
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_UseOfEstimates_A9BD4B75AECFC78DDD71CB4770312580_label_en-US
label,label,lab_us-gaap_UseOfEstimates_A9BD4B75AECFC78DDD71CB4770312580
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_UseOfEstimates
label,label,loc_us-gaap_UseOfEstimates_A9BD4B75AECFC78DDD71CB4770312580
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_UseOfEstimates_A9BD4B75AECFC78DDD71CB4770312580
label,to,lab_us-gaap_UseOfEstimates_A9BD4B75AECFC78DDD71CB4770312580
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_NewAccountingPronouncementsPolicyPolicyTextBlock_FE5862905D111E166F62CB477031162F_terseLabel_en-US
label,label,lab_us-gaap_NewAccountingPronouncementsPolicyPolicyTextBlock_FE5862905D111E166F62CB477031162F
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_NewAccountingPronouncementsPolicyPolicyTextBlock_FE5862905D111E166F62CB477031162F_label_en-US
label,label,lab_us-gaap_NewAccountingPronouncementsPolicyPolicyTextBlock_FE5862905D111E166F62CB477031162F
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_NewAccountingPronouncementsPolicyPolicyTextBlock
label,label,loc_us-gaap_NewAccountingPronouncementsPolicyPolicyTextBlock_FE5862905D111E166F62CB477031162F
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_NewAccountingPronouncementsPolicyPolicyTextBlock_FE5862905D111E166F62CB477031162F
label,to,lab_us-gaap_NewAccountingPronouncementsPolicyPolicyTextBlock_FE5862905D111E166F62CB477031162F
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_LesseeLeasesPolicyTextBlock_63DAF6EB9359BB3E3A1DCB477031E277_terseLabel_en-US
label,label,lab_us-gaap_LesseeLeasesPolicyTextBlock_63DAF6EB9359BB3E3A1DCB477031E277
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_LesseeLeasesPolicyTextBlock_63DAF6EB9359BB3E3A1DCB477031E277_label_en-US
label,label,lab_us-gaap_LesseeLeasesPolicyTextBlock_63DAF6EB9359BB3E3A1DCB477031E277
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_LesseeLeasesPolicyTextBlock
label,label,loc_us-gaap_LesseeLeasesPolicyTextBlock_63DAF6EB9359BB3E3A1DCB477031E277
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_LesseeLeasesPolicyTextBlock_63DAF6EB9359BB3E3A1DCB477031E277
label,to,lab_us-gaap_LesseeLeasesPolicyTextBlock_63DAF6EB9359BB3E3A1DCB477031E277
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_EarningsPerSharePolicyTextBlock_A003DB1B38448D30D779CB4770329261_terseLabel_en-US
label,label,lab_us-gaap_EarningsPerSharePolicyTextBlock_A003DB1B38448D30D779CB4770329261
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_EarningsPerSharePolicyTextBlock_A003DB1B38448D30D779CB4770329261_label_en-US
label,label,lab_us-gaap_EarningsPerSharePolicyTextBlock_A003DB1B38448D30D779CB4770329261
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_EarningsPerSharePolicyTextBlock
label,label,loc_us-gaap_EarningsPerSharePolicyTextBlock_A003DB1B38448D30D779CB4770329261
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_EarningsPerSharePolicyTextBlock_A003DB1B38448D30D779CB4770329261
label,to,lab_us-gaap_EarningsPerSharePolicyTextBlock_A003DB1B38448D30D779CB4770329261
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_PropertyPlantAndEquipmentDisclosureTextBlock_D41C5D3071685DE6E2CFD3294FE65A52_terseLabel_en-US
label,label,lab_us-gaap_PropertyPlantAndEquipmentDisclosureTextBlock_BEAA3B29E48C50BB8A394DDB08247D60
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_PropertyPlantAndEquipmentDisclosureTextBlock_D41C5D3071685DE6E2CFD3294FE65A52_label_en-US
label,label,lab_us-gaap_PropertyPlantAndEquipmentDisclosureTextBlock_BEAA3B29E48C50BB8A394DDB08247D60
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_PropertyPlantAndEquipmentDisclosureTextBlock
label,label,loc_us-gaap_PropertyPlantAndEquipmentDisclosureTextBlock_BEAA3B29E48C50BB8A394DDB08247D60
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_PropertyPlantAndEquipmentDisclosureTextBlock_BEAA3B29E48C50BB8A394DDB08247D60
label,to,lab_us-gaap_PropertyPlantAndEquipmentDisclosureTextBlock_BEAA3B29E48C50BB8A394DDB08247D60
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax_E89A7A0DD108AD064116FBEB9CE1D8B4_terseLabel_en-US
label,label,lab_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax_A6DA1FF1549952E0A97989218F8A41D5
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax_E89A7A0DD108AD064116FBEB9CE1D8B4_label_en-US
label,label,lab_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax_A6DA1FF1549952E0A97989218F8A41D5
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax
label,label,loc_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax_A6DA1FF1549952E0A97989218F8A41D5
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax_A6DA1FF1549952E0A97989218F8A41D5
label,to,lab_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax_A6DA1FF1549952E0A97989218F8A41D5
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax_3D0177440BAE3B977179FBD95EA76A44_terseLabel_en-US
label,label,lab_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax_2B41C3B0CE48502EB4649C43E50200D9
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax_3D0177440BAE3B977179FBD95EA76A44_label_en-US
label,label,lab_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax_2B41C3B0CE48502EB4649C43E50200D9
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax
label,label,loc_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax_2B41C3B0CE48502EB4649C43E50200D9
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax_2B41C3B0CE48502EB4649C43E50200D9
label,to,lab_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax_2B41C3B0CE48502EB4649C43E50200D9
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss_03A9AADA75CF7B21BB16FBD95EA75FC2_verboseLabel_en-US
label,label,lab_us-gaap_DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss_50C57FE0A8C951D399F7CF9AEF75BDB0
label,role,http://www.xbrl.org/2003/role/verboseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss_03A9AADA75CF7B21BB16FBD95EA75FC2_label_en-US
label,label,lab_us-gaap_DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss_50C57FE0A8C951D399F7CF9AEF75BDB0
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss
label,label,loc_us-gaap_DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss_50C57FE0A8C951D399F7CF9AEF75BDB0
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss_50C57FE0A8C951D399F7CF9AEF75BDB0
label,to,lab_us-gaap_DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss_50C57FE0A8C951D399F7CF9AEF75BDB0
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_ScheduleOfEarningsPerShareBasicAndDilutedTableTextBlock_E107E4E465675AF509A9D3295015ED4D_terseLabel_en-US
label,label,lab_us-gaap_ScheduleOfEarningsPerShareBasicAndDilutedTableTextBlock_B15C3836E0F05DCA9748B01CA5B5F2C0
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ScheduleOfEarningsPerShareBasicAndDilutedTableTextBlock_E107E4E465675AF509A9D3295015ED4D_label_en-US
label,label,lab_us-gaap_ScheduleOfEarningsPerShareBasicAndDilutedTableTextBlock_B15C3836E0F05DCA9748B01CA5B5F2C0
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_ScheduleOfEarningsPerShareBasicAndDilutedTableTextBlock
label,label,loc_us-gaap_ScheduleOfEarningsPerShareBasicAndDilutedTableTextBlock_B15C3836E0F05DCA9748B01CA5B5F2C0
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_ScheduleOfEarningsPerShareBasicAndDilutedTableTextBlock_B15C3836E0F05DCA9748B01CA5B5F2C0
label,to,lab_us-gaap_ScheduleOfEarningsPerShareBasicAndDilutedTableTextBlock_B15C3836E0F05DCA9748B01CA5B5F2C0
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_IncomeStatementAbstract_D3D618C509B6176FD0A7CB47705DDCA2_label_en-US
label,label,lab_us-gaap_IncomeStatementAbstract_D3D618C509B6176FD0A7CB47705DDCA2
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_IncomeStatementAbstract
label,label,loc_us-gaap_IncomeStatementAbstract_D3D618C509B6176FD0A7CB47705DDCA2
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_IncomeStatementAbstract_D3D618C509B6176FD0A7CB47705DDCA2
label,to,lab_us-gaap_IncomeStatementAbstract_D3D618C509B6176FD0A7CB47705DDCA2
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_IncomeStatementLocationAxis_37C0DCCF8C92C809FBCACB47705D3C9D_terseLabel_en-US
label,label,lab_us-gaap_IncomeStatementLocationAxis_37C0DCCF8C92C809FBCACB47705D3C9D
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_IncomeStatementLocationAxis_37C0DCCF8C92C809FBCACB47705D3C9D_label_en-US
label,label,lab_us-gaap_IncomeStatementLocationAxis_37C0DCCF8C92C809FBCACB47705D3C9D
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_IncomeStatementLocationAxis
label,label,loc_us-gaap_IncomeStatementLocationAxis_37C0DCCF8C92C809FBCACB47705D3C9D
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_IncomeStatementLocationAxis_37C0DCCF8C92C809FBCACB47705D3C9D
label,to,lab_us-gaap_IncomeStatementLocationAxis_37C0DCCF8C92C809FBCACB47705D3C9D
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_IncomeStatementLocationDomain_F8CBDAF46E166937C954CB47705E3009_terseLabel_en-US
label,label,lab_us-gaap_IncomeStatementLocationDomain_F8CBDAF46E166937C954CB47705E3009
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_IncomeStatementLocationDomain_F8CBDAF46E166937C954CB47705E3009_label_en-US
label,label,lab_us-gaap_IncomeStatementLocationDomain_F8CBDAF46E166937C954CB47705E3009
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2019/elts/us-gaap-2019-01-31.xsd#us-gaap_IncomeStatementLocationDomain
label,label,loc_us-gaap_IncomeStatementLocationDomain_F8CBDAF46E166937C954CB47705E3009
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_IncomeStatementLocationDomain_F8CBDAF46E166937C954CB47705E3009
label,to,lab_us-gaap_IncomeStatementLocationDomain_F8CBDAF46E166937C954CB47705E3009
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_CostOfSalesMember_459E52830820B7BEE8F4CB47705E4BA1_verboseLabel_en-US
label,label,lab_us-gaap_CostOfSalesMember_459E52830820B7BEE8F4CB47705E4BA1
label,role,http://www.xbrl.org/2003/role/verboseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_CostOfSalesMember_459E52830820B7BEE8F4CB47705E4BA1_label_en-US
label,label,lab_us-gaap_CostOfSalesMember_459E52830820B7BEE8F4CB47705E4BA1
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
